SiteID,DEPTH_FROM,DEPTH_TO,Sample,Weight,Description,AuPPM,AgPPM,AlPPM,AsPPM,BaPPM,BePPM,BiPPM,CaPPM,CdPPM,CePPM,CoPPM,CrPPM,CsPPM,CuPPM,FePPM,GaPPM,GePPM,HfPPM,InPPM,KPPM,LaPPM,LiPPM,MgPPM,MnPPM,MoPPM,NaPPM,NbPPM,NiPPM,PPPM,PbPPM,RbPPM,RePPM,SPPM,SbPPM,ScPPM,SePPM,SnPPM,SrPPM,TaPPM,TePPM,ThPPM,TiPPM,TlPPM,UPPM,VPPM,WPPM,YPPM,ZnPPM,ZrPPM,DyPPM,ErPPM,EuPPM,GdPPM,HoPPM,LuPPM,NdPPM,PrPPM,SmPPM,TbPPM,TmPPM,YbPPM,Al2O3PPM,BaOPPM,CaOPPM,Fe2O3PPM,K2OPPM,MgOPPM,Na2OPPM,P2O5PPM,TiO2PPM,Cr2O3PPM,MnOPPM,SrOPPM,BaOPPM,P2O5PPM,Cr2O3PPM,MnOPPM,SrOPPM,SiO2PPM,LOIPPM,TotalPPM,CPPM,HgPPM,Na/Al (Molar),K/Al (Molar)
GTK-21-01,930,931,half-NQ2,2.39,grey fine-grained volcanic; minor ca veinlet; mt alt,0.0025,0.01,76900,1.2,410,4.64,0.09,12700,0.03,101.5,13.9,3,0.21,7.6,85700,29.9,0.19,11.6,0.107,3.16,43.3,9.7,0.96,608,0.78,41100,14,4.3,1860,3.1,78.6,0.001,200,0.14,21.8,0.5,2.7,40.5,0.67,0.025,8.57,3310,0.07,3.9,76,0.4,42.2,12,499,8.44,4.47,2.35,9.67,1.58,0.53,52.3,12.75,10.6,1.4,0.63,3.86,14.529968,457.76299,1.776967,12.252782,3.806555,1.591945,5.540151,4261.939733,0.552119,4.38467,785.066182,47.895269,0.045776,0.426194,0.000438467,0.078507,0.00479,,,,,,0.627259998,0.283576074
GTK-21-01,931,932,half-NQ2,2.55,grey fine-grained volcanic; minor ca veinlet; mt alt,0.0025,0.01,70200,1.3,420,4.37,0.09,17100,0.03,88.4,15.4,6,0.21,40.3,77200,27.8,0.44,11.4,0.107,3.36,35.9,9.1,0.95,787,3.78,44400,17.1,5.3,2440,3.8,72.1,0.001,300,0.15,19.4,0.5,2.8,43,0.78,0.025,7.44,3890,0.08,3.6,75,0.5,41.4,13,640,8.27,4.27,2.21,9.48,1.58,0.56,48.3,11.4,9.99,1.38,0.61,3.71,13.264028,468.927941,2.392609,11.037512,4.047476,1.575362,5.984981,5590.931692,0.648865,8.76934,1016.195864,50.851767,0.046893,0.559093,0.000876934,0.10162,0.005085,,,,,,0.742297449,0.330301852
GTK-21-02A,642,643,half-HQ,3.92,"weathered microgranitoid, solid core without late structures",0.0025,0.03,73100,0.3,160,2.77,0.28,1200,0.01,124,34.8,5,0.71,1.1,66100,33.6,0.17,9.2,0.012,1.14,61.1,10.1,1.03,209,0.38,36600,11.2,6.1,510,7.9,48,0.001,50,0.18,8.5,0.5,3.2,25.8,0.83,0.025,25.2,1360,0.09,7.5,16,1.3,23.8,21,324,4.13,2.65,1.59,7.16,0.8,0.56,56.3,14.5,10.05,0.75,0.41,3.07,13.811972,178.639216,0.167902,9.450512,1.373251,1.708024,4.933565,1168.596378,0.226853,7.307783,269.8665,30.51106,0.017864,0.11686,0.000730778,0.026987,0.003051,,,,,,0.587618985,0.107620825
GTK-21-02A,653,654,half-HQ,2.9,white quartz vein and minor weathered microgranitoid,0.0025,0.06,3200,0.3,10,0.35,0.1,200,0.01,18.4,5,42,0.08,1.8,11100,2.02,0.025,0.4,0.0025,0.05,8.9,2.7,0.23,91,2.74,300,1,2.3,60,8.4,1.7,0.001,100,0.22,0.5,0.5,0.4,1.9,0.06,0.025,1.05,140,0.01,0.5,5,0.6,1.8,9,14.3,0.4,0.19,0.24,1.22,0.07,0.03,7.9,1.98,1.5,0.09,0.03,0.18,0.604628,11.164951,0.027984,1.587,0.06023,0.381403,0.040439,137.481927,0.023352,61.38538,117.501682,2.246939,0.001116,0.013748,0.006139,0.01175,0.000224694,,,,,,0.110028043,0.107827334
GTK-21-02A,654,655,half-HQ,3.1,"weathered microgranitoid with lesser quartz, pyrite veining",0.0025,0.1,40600,0.7,70,2.54,0.24,900,0.04,43.1,32.8,13,0.64,1.6,42400,16.2,0.08,5.2,0.013,1.04,21.8,11.1,1.38,114,4.87,9900,7.1,4.2,400,15.2,36.9,0.001,3800,0.15,5.1,1,2.5,9,0.5,0.08,14.45,880,0.08,3.9,11,1.3,15.1,27,187,2.86,1.68,0.85,3.72,0.57,0.42,19.6,5.03,4.76,0.48,0.24,1.57,7.671218,78.154657,0.125927,6.062053,1.25279,2.288421,1.334489,916.546179,0.146787,19.000237,147.199909,10.643393,0.007815,0.091655,0.0019,0.01472,0.001064,,,,,,0.286181313,0.176773088
GTK-21-02A,664,665,half-HQ,4.23,"chlorite veinlets, goethitic fractures (weathered)",0.0025,0.05,65800,0.7,530,3.7,0.26,2300,0.09,192.5,32.8,8,2.8,1,59800,25.6,0.24,9,0.022,4.31,91.7,20.5,2.61,322,1.6,3000,20.6,10.5,1120,9.6,134,0.001,2600,0.1,8.9,1,6.4,9.3,1.36,0.08,27.1,2340,0.29,6.8,20,1.1,28,41,302,5.45,2.37,2.54,11,0.95,0.43,83,21.4,14.8,1.05,0.36,3.89,12.432664,591.742402,0.321813,8.549782,5.191852,4.3281,0.404391,2566.329301,0.39032,11.692453,415.775182,10.998173,0.059174,0.256633,0.001169,0.041578,0.0011,,,,,,0.053509078,0.452022674
GTK-21-02A,674,675,half-HQ,3.84,"chlorite veinlets, goethitic fractures (weathered), dissem pyrite",0.0025,0.01,61400,1.3,190,3.05,0.2,1400,0.01,95.6,46,10,0.83,2.7,89400,26.3,0.15,8.1,0.031,1.97,50,10.2,1.18,281,4.97,25000,7.9,10,620,2.8,61.8,0.001,5500,0.08,6.3,1,4,12.5,0.58,0.06,24.1,1300,0.11,6.7,26,0.8,21.8,29,284,3.81,2.12,1.18,6.31,0.74,0.41,38.4,10.35,6.82,0.74,0.31,2.25,11.601301,212.134069,0.195886,12.781782,2.373074,1.956765,3.369922,1420.646578,0.216844,14.615567,362.834864,14.78249,0.021213,0.142065,0.001462,0.036283,0.001478,,,,,,0.477863377,0.221414826
GTK-21-02A,686,687,half-HQ,4.04,microgranitoid with dk-grey pervasive chlorite alt; pyrite-magnetite disseminations & veinlets,0.0025,0.01,54800,1.6,30,2.26,0.23,1200,0.01,51.6,71,13,0.2,2.1,97300,28.2,0.1,6.3,0.018,0.28,26,7.4,0.85,236,47.6,34900,4.4,10.5,490,3,11,0.012,6300,0.09,4.8,1,2.5,11.5,0.28,0.06,19.8,490,0.02,5.1,28,0.5,17.1,27,223,2.62,1.55,0.67,3.51,0.61,0.28,21.2,5.82,4.08,0.57,0.31,1.76,10.354255,33.494853,0.167902,13.911268,0.33729,1.409534,4.704411,1122.769069,0.081734,19.000237,304.729636,13.599891,0.003349,0.112277,0.0019,0.030473,0.00136,,,,,,0.747441106,0.035260325
GTK-21-02A,696,697,half-HQ,3.82,"microgranitoid with dk-grey pervasive chlorite alt; pyrite-magnetite disseminations, minor quartz",0.0025,0.25,62451.62,1.8,30.6,,0.22,1572.34,0.25,310,69,10,0.4,2,105614.38,29,2.5,12.3,0.015,0.257346,173.5,10,0.765856,232.35,26,42730.96,29.8,17,567.6855895,7,13.4,0.002,7100,0.025,10,1.1,6,12.6,2.1,0.05,22.9,2937.59,0.01,6.01,37,4,75.4,19,467,15.05,7.85,3.61,18.85,2.88,0.95,121.5,33.3,22,2.65,1.06,6.54,,,,,,,,,,,,,,,,,,64.8,0.85,100.76,0.02,0.0025,0.803028671,0.02843692
GTK-21-02A,706,707,half-HQ,3.44,"microgranitoid with dk-grey pervasive chlorite alt; pyrite-magnetite disseminations, minor quartz",0.0025,0.25,56629.86,0.7,331,,0.09,1072.05,0.25,135,13,20,1.99,3,62948.97,22.7,2.5,12.4,0.007,2.100272,66.9,10,1.230193,309.8,4,17730.38,32.1,9,349.3449782,1,99.6,0.0005,700,0.025,7,0.1,5,14.6,2.1,0.01,20.6,2817.69,0.13,6.19,17,3,56.5,32,489,9.53,5.87,1.74,9.71,2.01,0.81,57.5,15.45,10.75,1.44,0.89,5.48,,,,,,,,,,,,,,,,,,71.3,1.04,99.78,0.02,0.0025,0.367455427,0.255940431
GTK-21-02A,716,717,half-HQ,3.51,"microgranitoid with dk-grey pervasive chlorite alt; pyrite-magnetite disseminations, v.minor quartz",0.0025,0.04,61700,0.8,160,3.36,0.13,1000,0.01,58.7,38.7,10,0.64,1.5,87300,33.6,0.11,7.5,0.07,1.75,30.3,14.8,1.54,302,9.47,13900,10.2,10,450,8.3,105,0.001,2800,0.11,8.1,1,5.5,6.7,0.74,0.025,22.4,1350,0.22,7.2,19,2.3,22.3,27,263,3.46,1.89,0.68,3.66,0.68,0.36,23.5,6.49,4.33,0.76,0.28,1.98,11.657985,178.639216,0.139919,12.481539,2.10806,2.553745,1.873676,1031.114451,0.225185,14.615567,389.950636,7.923415,0.017864,0.103111,0.001462,0.038995,0.000792342,,,,,,0.26440018,0.195731952
GTK-21-02A,726,727,half-HQ,3.33,"microgranitoid with dk-grey pervasive chlorite alt; magnetite veinlets, minor quartz, minor pyrite vn",0.0025,0.07,63500,2.2,40,3.73,0.22,4100,0.04,210,40.5,17,0.19,4.8,84300,31.4,0.23,7.7,0.021,0.31,110,5.6,0.58,227,4.23,43700,5.2,10.9,1810,18.5,15.1,0.001,3700,0.08,9.7,0.5,2.6,12.8,0.39,0.05,31.3,720,0.03,8,22,0.5,25.8,27,276,4.84,2.27,1.95,9.53,0.92,0.43,82.2,22.2,13.3,1,0.34,2.24,11.998088,44.659804,0.573666,12.05262,0.373428,0.9618,5.890623,4147.37146,0.120098,24.846463,293.108591,15.13727,0.004466,0.414737,0.002485,0.029311,0.001514,,,,,,0.807680917,0.033689674
GTK-21-02A,735,736,half-HQ,4.14,microgranitoid with dk-grey pervasive chlorite alt; magnetite veining with epidote-chlorite alt & minor pyrite,0.0025,0.11,44300,6.4,80,8.21,0.59,22500,0.02,426,75.1,9,0.97,10.6,203000,36.4,0.41,5.7,0.043,0.45,223,19.9,2.2,558,110.5,8100,4.7,33.4,10500,21.8,21,0.006,5700,0.13,11.2,1,4.5,55.7,0.37,0.07,64.7,1070,0.07,14.5,106,1.2,60.7,52,195,11.05,5.2,4.17,20.8,2.17,0.71,158.5,43.2,25.1,2.24,0.71,4.46,8.37032,89.319608,3.14817,29.023509,0.542073,3.648207,1.091855,,0.17848,13.15401,720.504818,65.870777,0.008932,,0.001315,0.07205,0.006587,,,,,,0.214591938,0.070099937
GTK-21-02A,745,746,half-NQ2,2.48,microgranitoid with minor magnetite-pyrite veining,0.0025,0.03,55200,1.2,470,6.57,0.16,2400,0.02,216,57.2,8,1.26,4.1,144000,26.6,0.26,6.8,0.055,2.37,119.5,9.8,0.83,230,57.3,16300,6.8,17.7,1180,6.7,64.3,0.007,4200,0.1,7.9,0.5,5,18,0.51,0.05,28.2,1330,0.13,6.5,63,1,22.3,28,234,5.77,2.18,2.22,9.76,0.93,0.39,81.4,22.3,13.35,1.03,0.33,2.11,10.429834,524.752696,0.335805,20.588105,2.854916,1.376369,2.197189,2703.811228,0.221849,11.692453,296.982273,21.286786,0.052475,0.270381,0.001169,0.029698,0.002129,,,,,,0.346561757,0.296290762
GTK-21-02A,754,755,half-NQ2,2.14,dark-green v.strong chlorite altered intrusive w/ minor mt-qz veining and trace pyrite,0.0025,0.04,52600,1.6,70,3.08,0.29,5000,0.02,281,51.2,7,1.47,1,105000,31.8,0.33,7.1,0.058,0.79,157,32.1,5.47,838,36.7,400,16.1,18.5,2440,4.8,36,0.004,1800,0.1,8.1,2,5,6.4,1.12,0.13,33.6,2020,0.11,10.3,62,1.8,27.8,77,245,6.02,2.78,2.54,11.3,1.03,0.45,101.5,28.3,16.1,1.19,0.38,2.79,9.938574,78.154657,0.699593,15.01216,0.951639,9.070769,0.053919,5590.931692,0.336943,10.230897,1082.048455,7.568635,0.007815,0.559093,0.001023,0.108205,0.000756864,,,,,,0.008924962,0.103645438
GTK-21-02A,764,765,half-NQ2,3.54,semi-massive magnetite-quartz breccia of dark-green chlorite-altered intrusive,0.0025,0.06,14500,11.2,30,4.37,0.53,45600,0.03,1920,20,10,0.4,1.6,273000,32.5,1.5,1.3,0.071,0.19,1010,6.8,1.48,394,5.95,200,4.5,32.9,23400,9.5,10.6,0.003,100,0.17,8.6,1,5,36.6,0.3,0.05,119,1350,0.03,14.2,189,3.1,124,31,48,27,10.1,13.8,67.8,4.25,1.18,632,187.5,97.4,6.28,1.28,8.13,2.739721,33.494853,6.38029,39.031616,0.228875,2.454248,0.026959,,0.225185,14.615567,508.743545,43.283132,0.003349,,0.001462,0.050874,0.004328,,,,,,0.016188034,0.090426234
GTK-21-02A,784,785,half-NQ2,3.09,semi-massive magnetite-quartz alteration of dark-green chlorite-altered intrusive,0.0025,0.005,60300,4.8,590,7.71,0.54,17800,0.03,982,77.5,5,1.07,2.6,178500,36.2,0.84,7.2,0.132,3.94,550,15.6,2.76,603,0.7,700,20.7,30.6,9040,6.8,95.1,0.001,100,0.13,10.1,0.5,6.4,13,1.38,0.025,63.1,2350,0.21,18.1,95,3.2,58.7,47,268,13.3,5.42,6.95,35.4,2.25,0.73,319,95,49.6,3.27,0.86,4.52,11.39346,658.732108,2.490552,25.520672,4.746147,4.576841,0.094358,20713.94365,0.391988,7.307783,778.610045,15.37379,0.065873,2.071394,0.000730778,0.077861,0.001537,,,,,,0.013624257,0.450907805
GTK-21-02A,794,795,half-NQ2,3.34,semi-massive magnetite-quartz breccia of dark-green chlorite-altered intrusive,0.0025,0.005,45600,4.1,310,9.66,0.47,12600,0.01,669,56.4,1,1.25,1.6,294000,37.2,0.87,6.5,0.134,2.78,357,15.5,3.14,765,0.85,400,13.9,51.1,6480,5.3,69.2,0.001,50,0.14,12.4,0.5,5.6,8.8,0.94,0.025,48,2270,0.14,12.6,153,2.7,50,57,204,10.8,4.3,5.3,25,1.89,0.69,222,63.8,35.1,2.36,0.59,3.76,8.61595,346.113481,1.762975,42.034048,3.348804,5.206986,0.053919,14848.0481,0.378644,1.461557,987.788864,10.406873,0.034611,1.484805,0.000146156,0.098779,0.001041,,,,,,0.010295022,0.420715775
GTK-21-02A,804,805,half-NQ2,2.94,semi-massive magnetite-quartz breccia of dark-green chlorite-altered intrusive,0.0025,0.25,37365.12,6.3,125.5,,0.34,18796.64,0.5,1015,35,5,0.59,3,397277.94,36,2.5,9.8,0.083,0.863353,603,10,3.672489,697.05,1,370.93,24.8,41,9126.637555,5,26.4,0.0005,100,0.09,8,0.2,13,13.4,1.6,0.01,58,4496.31,0.04,16.35,317,6,182.5,44,370,33.4,17.2,8.58,47.2,6.55,2.25,342,99.9,55.4,6.03,2.33,15.05,,,,,,,,,,,,,,,,,,21.6,2.15,100.37,0.02,0.0025,0.011650852,0.159452328
GTK-21-02A,814,815,half-NQ2,2.51,weak-moderate magnetite-quartz altered intrusive,0.0025,0.01,64600,0.5,20,1.58,0.11,2200,0.02,359,31.8,5,0.78,2.2,180500,36.7,0.57,9.4,0.146,0.23,175.5,29.1,7.92,1040,0.44,200,19.8,34.3,1150,3.7,13.6,0.001,50,0.12,12.4,1,7.3,4.1,1.41,0.025,39.8,3210,0.05,12.9,109,1.3,25.5,90,326,5.99,2.67,3.8,15.95,0.97,0.47,152.5,40,28.3,1.66,0.38,3.71,12.205929,22.329902,0.307821,25.806618,0.277059,13.133544,0.026959,2635.070265,0.535439,7.307783,1342.876364,4.848657,0.002233,0.263507,0.000730778,0.134288,0.000484866,,,,,,0.003633537,0.024569944
GTK-21-02A,825,826,half-NQ2,2.29,grey foliated microgranitoid with disseminated magnetite,0.0025,0.04,57500,0.1,230,3.39,0.14,1100,0.02,217,22.5,5,1.6,2.8,86500,27.6,0.29,7.4,0.105,1.89,113,17.7,4.06,694,1.92,500,19.9,13.3,610,2.8,72.9,0.001,100,0.08,8.5,0.5,8.1,4.6,1.36,0.025,23.9,2390,0.16,5.7,47,2.7,23.1,61,260,4.98,2.64,1.99,9.82,0.86,0.5,83,22.6,13.3,0.97,0.32,2.41,10.86441,256.793873,0.153911,12.36716,2.276705,6.7326,0.067398,1397.732923,0.39866,7.307783,896.111727,5.439956,0.025679,0.139773,0.000730778,0.089611,0.000543996,,,,,,0.0102055,0.226831206
GTK-21-02A,835,836,half-NQ2,2.44,"grey foliated microgranitoid with disseminated magnetite, v.minor quartz veinlets",0.0025,0.005,63100,0.3,140,1.81,0.1,1700,0.01,219,42.4,5,0.5,0.4,114500,32.5,0.37,9.1,0.062,0.98,110.5,30.2,5.9,1020,0.63,400,21.6,14.6,890,3.4,24,0.001,100,0.08,9.6,0.5,5.8,4.6,1.54,0.025,26.2,2750,0.05,14.4,41,2.3,25.4,81,305,4.78,2.44,2.07,8.97,0.88,0.45,84.6,23.2,13.2,1.08,0.37,2.54,11.922509,156.309314,0.237862,16.370403,1.180514,9.783827,0.053919,2039.315248,0.458709,7.307783,1317.051818,5.439956,0.015631,0.203932,0.000730778,0.131705,0.000543996,,,,,,0.007439825,0.107177978
GTK-21-02A,844,845,half-NQ2,3.19,grey foliated microgranitoid with fine chlorite veinlet stockwork and weak dissem magnetite,0.0025,0.005,60700,0.1,550,2.85,0.05,1200,0.03,271,12.4,7,1.83,1.3,83700,27.2,0.3,8.2,0.054,3.68,140.5,10.3,2.18,422,19.55,800,21.9,9.2,680,3.3,113,0.004,100,0.07,10.4,1,7.9,7.9,1.49,0.025,25.8,2520,0.23,11.9,28,2.2,16.2,35,285,4.44,1.66,2.66,10.7,0.76,0.42,103,28.7,16.6,1.06,0.25,1.81,11.469038,614.072304,0.167902,11.966836,4.43295,3.615041,0.107837,1558.128504,0.420345,10.230897,544.897909,9.342534,0.061407,0.155813,0.001023,0.05449,0.000934253,,,,,,0.015467973,0.418377163
GTK-21-02A,854,855,half-NQ2,2.54,"green-grey foliated microgranitoid w/ minor mt-py dissem & veinlets, minor quartz veins",0.0025,0.1,56200,0.6,450,2.9,0.32,1100,0.01,136,23.8,9,1.37,1.9,74300,20.7,0.18,6.6,0.025,3.49,69.6,10.4,1.66,269,21.6,3800,15.3,8.9,570,14.1,108,0.001,2500,0.07,6.6,1,4.1,7.5,0.98,0.09,21.2,1980,0.23,5.6,27,1.7,13.4,26,240,3.11,1.44,1.44,6.24,0.54,0.29,54.8,14.8,9.24,0.63,0.22,1.79,10.61878,502.422794,0.153911,10.62289,4.204075,2.752738,0.512228,1306.078305,0.330271,13.15401,347.340136,8.869494,0.050242,0.130608,0.001315,0.034734,0.000886949,,,,,,0.079355931,0.428546502
GTK-21-02A,864,865,half-NQ2,2.71,grey foliated microgranitoid w/ 10% quartz stockwork and dissem mt-py,0.0025,0.01,57100,0.1,230,2.99,0.17,1000,0.02,249,34,14,1.16,1,82700,23.9,0.29,7.1,0.034,2.53,131,17.9,2.56,404,21.9,1800,15.1,8.7,490,4.6,86.7,0.002,2400,0.07,6.8,1,5.5,7.4,1,0.05,22.4,1810,0.18,5.4,25,1.2,15.7,37,249,4.12,1.74,2.48,9.25,0.65,0.32,98.4,26.5,15.25,0.92,0.25,2.03,10.788832,256.793873,0.139919,11.823863,3.047653,4.245186,0.242634,1122.769069,0.301914,20.461793,521.655818,8.751234,0.025679,0.112277,0.002046,0.052166,0.000875123,,,,,,0.03699717,0.305768861
GTK-21-02A,875,876,half-NQ2,2.56,"grey-green foliated microgranitoid w/ fine chlorite veinlet stockwork, mt-py disseminations & veinlets",0.0025,0.25,62186.99,0.6,350,,0.19,1072.05,0.25,163.5,36,10,1.91,1,75888.48,25.1,2.5,13.8,0.009,3.16286,86.2,10,1.797047,387.25,7,9866.7,37.4,11,480.349345,2,111.5,0.0005,3300,0.025,7,0.5,7,11.4,2.3,0.06,23.1,3177.39,0.11,5.81,18,3,67.1,29,567,11.2,6.47,2.42,12,2.31,0.87,66,18.05,12.65,1.8,0.95,6.01,,,,,,,,,,,,,,,,,,68.9,1.38,101.88,0.01,0.0025,0.186210642,0.350985581
GTK-21-02A,886,887,half-NQ2,2.51,"gy-gn foliated microgranitoid w/ fine chl veinlet stockwork, mt-py disseminations & veinlets, v.minor qz veinlets",0.0025,0.25,60069.99,0.4,355,,0.1,1357.93,0.25,183.5,20,10,1.11,1,82533.09,20.8,2.5,12.3,0.009,3.901691,100,20,1.646288,387.25,24,5415.56,29.2,10,698.6899563,1,94.6,0.002,1400,0.025,7,0.5,6,5.6,2,0.02,22.6,2997.54,0.1,6.12,27,2,67,28,481,12.05,6.58,2.41,12.75,2.42,0.92,70,19.5,12.95,1.95,0.95,6.15,,,,,,,,,,,,,,,,,,68.2,1.11,101.56,0.01,0.0025,0.105807858,0.448233339
GTK-21-02A,896,897,half-NQ2,2.37,grey-green foliated microgranitoid with fine chl veinlet-stockwork and disseminated mt-py veinlets,0.0025,0.005,61400,0.2,370,4.44,0.11,1500,0.01,164,16.2,8,0.8,1.2,76000,27.7,0.22,7.7,0.028,3.33,83.8,8.7,0.74,285,14.95,20500,8.9,9.3,730,4.8,74.5,0.001,1200,0.1,8.5,0.5,4.5,10.5,0.61,0.025,23.5,1450,0.14,5.6,23,0.7,19.4,26,268,4.41,2.19,1.78,7.62,0.77,0.39,64.5,17.45,10.6,0.87,0.32,3,11.601301,413.103186,0.209878,10.865944,4.011338,1.227124,2.763336,1672.696777,0.241865,11.692453,367.999773,12.417292,0.04131,0.16727,0.001169,0.0368,0.001242,,,,,,0.391847969,0.374269731
GTK-21-02A,907,908,half-NQ2,2.26,"complete chlorite alteration and grey-green foliated microgranitoid, minor quartz veining",0.0025,0.01,59900,0.1,170,2.46,0.07,1000,0.05,271,18.2,33,0.91,13.7,53700,41.5,0.3,5.8,0.068,1.85,145.5,22.9,3.6,625,9.05,600,10.7,11.6,470,2.5,67.8,0.001,500,0.11,13.8,0.5,13.2,4,0.79,0.025,17,2240,0.15,4.2,29,2.9,19.5,44,198.5,4.39,2.05,3.16,10.6,0.76,0.4,106.5,28.5,17.8,1.02,0.31,2.12,11.317881,189.804167,0.139919,7.677647,2.228521,5.969793,0.080878,1076.94176,0.37364,48.23137,807.017045,4.730397,0.01898,0.107694,0.004823,0.080702,0.00047304,,,,,,0.011755918,0.213134497
GTK-21-02A,914,915,half-NQ2,2.85,complete chlorite alteration,0.0025,0.005,73700,0.1,10,1.76,0.19,1300,0.03,320,45.2,7,0.72,6.6,122000,41.2,0.48,14.1,0.033,0.23,157.5,34.6,10.7,1295,9.16,200,24,8.1,660,2.8,11.6,0.002,100,0.16,9.6,0.5,7.5,7.1,1.99,0.025,30.8,2790,0.06,8.4,30,0.9,28.5,107,424,5.42,3.33,3.83,10.8,1.04,0.79,135,35.8,21.9,1.11,0.52,3.98,13.92534,11.164951,0.181894,17.4427,0.277059,17.743551,0.026959,1512.301195,0.465382,10.230897,1672.139318,8.396455,0.001116,0.15123,0.001023,0.167214,0.000839646,,,,,,0.003184891,0.021536206
GTK-21-02A,924,925,half-NQ2,2.32,green-grey chlorite-altered microdiorite with minor quartz veinlets,0.0025,0.005,63300,0.1,110,2.14,0.23,1000,0.06,58.7,22.9,12,0.61,2,49400,25.2,0.1,9.2,0.04,1.95,27.5,18.4,3.89,430,14.3,700,11.6,6.3,450,2.5,68.8,0.001,50,0.07,9.8,0.5,19,5.8,0.94,0.06,21.5,1510,0.15,6.7,16,1.5,17.7,30,309,3.46,2.32,0.81,4.32,0.73,0.58,27.3,7.07,5.64,0.63,0.38,3.2,11.960299,122.814461,0.139919,7.062864,2.348982,6.450693,0.094358,1031.114451,0.251873,17.53868,555.227727,6.859076,0.012281,0.103111,0.001754,0.055523,0.000685908,,,,,,0.012978558,0.212588489
GTK-21-02A,934,935,half-NQ2,2.34,quartz-chlorite matrix-supported vein breccia of v.strong chlorite-altered rock,0.0025,0.01,39100,0.2,70,1.36,0.09,100,0.01,54.7,14.6,19,0.38,3.1,29400,10.95,0.07,6.3,0.009,1.34,24.5,11.5,2.07,230,2.28,500,20.4,2.7,30,2.7,66.4,0.001,100,0.1,1.1,0.5,2.1,3.1,1.33,0.025,14.4,600,0.13,3.4,5,1,15.7,16,197,3.23,2.31,0.59,3.16,0.73,0.45,23.4,6.45,4.19,0.51,0.36,2.64,7.387799,78.154657,0.013992,4.203405,1.614172,3.432631,0.067398,68.740963,0.100082,27.769577,296.982273,3.666058,0.007815,0.006874,0.002777,0.029698,0.000366606,,,,,,0.015008088,0.236503125
GTK-21-02A,944,945,half-NQ2,2.47,green-grey foliated microgranitoid w/ fine chloritic veinlet stockwork,0.0025,0.005,57600,0.6,420,4.83,0.11,200,0.01,74.1,12.1,8,0.75,2.7,26000,23.4,0.12,10.5,0.016,4.73,34.5,12.4,1.59,151,1.1,1200,36.5,1.9,50,3.6,146,0.001,1000,0.07,1.1,0.5,3.6,5.5,2.3,0.025,25.1,1010,0.32,5.7,3,1.4,36.1,11,325,7.48,4.65,1.21,7.27,1.55,0.8,34.1,8.93,7.52,1.25,0.69,4.76,10.883305,468.927941,0.027984,3.717297,5.697786,2.636659,0.161756,114.568272,0.168471,11.692453,194.975318,6.504296,0.046893,0.011457,0.001169,0.019498,0.00065043,,,,,,0.024450676,0.566692546
GTK-21-02A,954,955,half-NQ2,2.39,taupe foliated microgranitoid w/ fine chloritic veinlet stockwork; minor pyrite,0.0025,0.02,55700,0.1,470,5.66,0.27,400,0.01,104.5,21.2,17,0.41,1.1,34100,19.55,0.16,10.9,0.01,5.16,47.9,6.8,0.77,117,30.4,1600,30.7,2.4,50,5.4,127.5,0.003,2100,0.08,0.9,1,3.9,7.5,1.88,0.05,23.2,870,0.29,6.7,5,0.8,52.6,9,357,10.25,6.28,1.49,10.65,2.09,0.99,50.4,12.55,10.75,1.79,0.88,6.1,10.524307,524.752696,0.055967,4.875378,6.215767,1.276872,0.215675,114.568272,0.145119,24.846463,151.073591,8.869494,0.052475,0.011457,0.002485,0.015107,0.000886949,,,,,,0.033712961,0.639298006
GTK-21-02A,962,962.9,half-NQ2,1.92,"brownish (feldspar?) altered microgranitoid, well broken due to fine chloritic veinlet stockwork",0.0025,0.03,57200,0.3,720,1.62,0.1,100,0.02,84,6.5,9,0.28,1.4,20400,15.05,0.15,11,0.009,6.84,37.8,4.6,0.57,135,4.62,2200,25.9,2.8,50,6.4,133.5,0.002,400,0.11,1.6,0.5,3.7,9.1,1.47,0.025,23,790,0.27,6.2,5,0.6,27,13,366,4.76,3.44,1.07,4.96,1.05,0.76,36.2,9.71,6.37,0.81,0.54,4.06,10.807726,803.876471,0.013992,2.916648,8.239505,0.945217,0.296553,114.568272,0.131775,13.15401,174.315682,10.761653,0.080388,0.011457,0.001315,0.017432,0.001076,,,,,,0.04513971,0.825218425
GTK-21-02A,962.9,963.8,half-NQ2,2.12,"brownish (feldspar?) altered microgranitoid, well broken due to fine chloritic veinlet stockwork",0.0025,0.005,53500,0.2,680,1.5,0.02,100,0.02,101.5,2.1,16,0.23,1.6,20400,15.4,0.19,10.5,0.007,6.86,47.8,3.5,0.38,105,1.32,2200,21.6,1.9,50,4.2,123.5,0.001,100,0.11,1.7,0.5,3.4,9.8,1.33,0.025,23.7,620,0.24,6.9,4,0.5,23.1,7,340,4.57,3.27,1.19,5.3,0.99,0.8,41,11.2,7.19,0.82,0.54,4.07,10.108625,759.216667,0.013992,2.916648,8.263597,0.630145,0.296553,114.568272,0.103418,23.384907,135.578864,11.589473,0.075922,0.011457,0.002338,0.013558,0.001159,,,,,,0.048261521,0.8848694
